"runtime","title","vote_average","vote_count","Action","Adventure","Animation","Comedy","Crime","Documentary","Drama","Family","Fantasy","Foreign","History","Horror","Music","Mystery","Romance","Science.Fiction","Thriller","TV.Movie","War","Western","log_budget","log_revenue","title_length","age"
101,"Hide and Seek",6.1,440,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,17.0343863828325,18.6248030937777,13,4981
170,"My Fair Lady",7.4,352,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,16.6487239020205,18.0931585697658,12,19689
115,"Ladder 49",6.2,207,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,17.9098551201864,18.1268693522093,9,5099
99,"Human Traffic",6.8,97,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3046849341983,15.2018049190842,13,7045
113,"The Princess Diaries 2: Royal Engagement",6,697,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,17.5043900120782,18.3709592136962,40,5155
89,"Confessions of a Teenage Drama Queen",5.1,221,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5235607590665,17.1941578535195,36,5326
90,"Laws of Attraction",5.6,104,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,17.1477150681395,17.2172466278412,18,5279
98,"National Lampoon's Vacation",7.1,410,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16.5235607590665,17.9329130966738,27,12835
144,"Tora! Tora! Tora!",6.9,147,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,17.0536006017563,17.2015364659646,17,17766
124,"We Are Marshall",6.7,186,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17.9898978278599,17.5893138032427,15,4297
96,"Music and Lyrics",6.2,554,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,17.5043900120782,18.798407489546,16,4238
84,"Child's Play 2",5.8,308,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,16.3804599154258,17.3924413141505,14,10174
172,"Patton",7.3,323,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,16.3004172077523,18.3130955332724,6,17767
114,"Wicker Park",6.7,157,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,17.2167079396264,16.3805566030591,11,5127
99,"Baby's Day Out",5.8,274,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17.7275335633924,16.6292115325954,14,8844
104,"Club Dread",5.1,107,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15.9555767214605,15.42527941563,10,5316
99,"The Trouble with Harry",6.9,149,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,13.9978321147582,15.7614207070196,22,22995
115,"Daylight",5.8,378,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18.1975371926382,18.8857501511718,8,7955
95,"A Cinderella Story",6.1,713,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7599495371307,18.0649754583145,18,5182
87,"Seed of Chucky",4.9,287,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,16.3004172077523,17.0275488198866,14,5058
120,"Hellboy II: The Golden Army",6.5,1527,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,18.2581618144546,18.8931068304279,27,3720
97,"Hard Rain",5.5,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18.0640058000136,16.8047501496015,9,7549
90,"Meet Dave",5,371,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,17.9098551201864,17.7404513483813,9,3723
88,"Harold & Kumar Go to White Castle",6.6,693,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0127351353005,16.9909320935288,33,5223
97,"Nanny McPhee",6.4,711,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,17.0343863828325,18.623538498783,12,4714
89,"Freddy's Dead: The Final Nightmare",5.1,272,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,16.2134058307626,17.3671957192179,34,9874
128,"A League of Their Own",6.7,354,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5043900120782,18.4926179366684,21,9574
91,"The Howling",6.4,161,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,13.8155105579643,16.7050982863674,11,13681
118,"Extreme Measures",5.7,80,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,17.4530967176907,16.6708379274876,16,8025
101,"Hearts in Atlantis",6.4,131,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,17.2494977624494,17.0012754564613,18,6219
123,"Seven Pounds",7.5,2039,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17.8228437431967,18.9404722002507,12,3560
140,"Public Enemies",6.5,1344,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,18.1975371926382,19.1819753320286,14,3365
108,"The Informant!",6,301,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9065530113226,17.3829234317435,14,3286
138,"Shutter Island",7.8,6336,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,18.1975371926382,19.5018219481646,14,3133
103,"The Dead Zone",6.9,311,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,16.1180956509583,16.8488572552792,13,12750
104,"Jeepers Creepers 2",5.5,299,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,16.6487239020205,17.9602735770151,18,5519
88,"Halloween 4: The Return of Michael Myers",5.9,209,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,15.4249484703984,16.6929522483314,40,10923
86,"Walking Tall",6,381,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,17.8408622486994,17.8624820264981,12,5281
96,"Halloween 5: The Revenge of Michael Myers",5.2,183,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,15.4249484703984,16.2701516241329,41,10567
131,"The Count of Monte Cristo",7.3,453,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,17.3708586194537,18.1382521544288,25,6081
96,"She's the One",5.7,70,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15.0682735264596,16.0649668836468,13,8057
104,"The Musketeer",5.2,56,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5043900120782,17.1133385884324,13,6219
124,"The Score",6.7,423,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18.0350182631404,18.0791742326081,9,6275
93,"House on Haunted Hill",5.5,209,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,16.7599495371307,17.5253214627977,21,6898
112,"The Crying Game",6.9,176,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,15.1253390153473,17.9514599602031,15,9511
97,"The Santa Clause",6.3,489,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,16.9065530113226,19.0616571768542,16,8712
89,"Not Another Teen Movie",5.5,431,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5880992802041,18.0122361816755,22,6128
117,"The Art of War",5.6,135,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5043900120782,17.2233228461444,14,6599
135,"The New World",6.4,330,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,17.2167079396264,17.2344172991341,13,4649
90,"Superman IV: The Quest for Peace",4.1,318,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16.6487239020205,16.7756156538751,32,11379
120,"The Long Kiss Goodnight",6.5,314,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,17.9898978278599,18.3092659491879,23,8011
118,"From Here to Eternity",7.2,133,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,14.3162858458768,17.2332372415776,21,23785
103,"Fever Pitch",5.9,182,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,17.2167079396264,17.7365192112668,11,4912
128,"The Ghost Writer",6.7,670,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,17.6221730477346,17.9135532403695,16,3139
94,"Halloween: Resurrection",4.5,228,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,16.3804599154258,17.4442379895067,23,5922
101,"Herbie Fully Loaded",5.1,542,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,17.7275335633924,18.0051956631661,19,4835
92,"National Lampoon’s Van Wilder",5.9,858,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15.4249484703984,17.4603201186315,29,6016
83,"Deuce Bigalow: European Gigolo",4.7,225,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9065530113226,16.9245783918016,30,4790
89,"Domestic Disturbance",5.4,113,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,18.1329986715006,17.8091005364753,20,6166
100,"Sky High",5.8,550,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17.3708586194537,18.2741488093067,8,4798
85,"Red Eye",6.2,455,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,17.0736070959858,17.8740863608457,7,4792
103,"Salton Sea",7,104,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,16.7058823158604,13.4249803666965,10,6103
91,"Jason X",4.5,291,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,16.2134058307626,16.6458844628612,7,6264
106,"The Skulls",5.8,156,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,16.5235607590665,17.3710637412719,10,6744
114,"Firestarter",5.9,173,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,16.5235607590665,16.6534285237945,11,12547
114,"Body Double",6.4,137,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,16.1180956509583,15.9904827096974,11,12380
103,"Money Train",5.4,222,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.9098551201864,17.3831008904041,11,8336
113,"1941",5.6,143,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3708586194537,17.2735841173452,4,14158
108,"Sweet Home Alabama",6,394,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17.2167079396264,19.0119193551376,18,5835
124,"The Misfits",6.8,72,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,15.2018049190842,15.9196447122345,11,21078
113,"Kingpin",6.7,244,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1113474239686,17.0353233037849,7,8110
85,"Lilo & Stitch",7.1,1314,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18.1975371926382,18.7975510704018,13,5932
93,"Rushmore",7.5,676,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0127351353005,16.6543581761167,8,7305
110,"Small Soldiers",6.2,511,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,17.5043900120782,17.8170551488376,14,7374
115,"High Crimes",6.1,184,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,17.5531801762476,17.9709785979456,11,6011
89,"Sleeper",7,200,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,14.5086577385242,16.7248528432449,7,16345
99,"Big Momma's House 2",5.4,371,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5043900120782,18.744639744139,19,4617
163,"It's a Mad, Mad, Mad, Mad World",7,140,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0562202472402,17.9098551201864,31,20038
106,"Pat Garrett & Billy the Kid",7.2,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15.3499626053171,16.2134058307626,27,16553
118,"Exorcist II: The Heretic",4.5,133,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,16.4545678875795,17.2413726493885,24,15067
95,"Serial Mom",6.4,135,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,16.3804599154258,15.8722830881912,10,8923
112,"New Nightmare",6.4,291,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,16.4545678875795,16.7108798628493,13,8740
99,"Stir of Echoes",6.5,330,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,16.3004172077523,16.86635047452,14,6947
130,"The Life of David Gale",7.3,480,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,17.7275335633924,17.4779330426753,22,5687
113,"The Haunting",5.2,369,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,18.1975371926382,18.3284437919421,12,6996
85,"Flushed Away",6,874,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18.8194568639097,17.9815448230635,12,4348
171,"Quo Vadis",7,63,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,15.9257237583109,17.2167079396264,9,24420
112,"Blast from the Past",6.3,245,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17.3708586194537,17.5109439877819,19,7157
108,"Mamma Mia!",6.4,1386,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17.7667542765457,20.2287098699513,10,3728
141,"Vanity Fair",5.5,73,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,16.9510047738934,16.5958101622933,11,5129
91,"Old School",6.6,541,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9935643883122,18.2820546697347,10,5687
95,"Are We There Yet?",5.2,221,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,17.281246460764,18.3996477226318,17,4988
105,"Guess Who",5.5,225,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17.3708586194537,18.0483973044662,9,4924
108,"Blow Out",7.3,236,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,16.7058823158604,16.3004172077523,8,13569
116,"Joyeux Noël",7.2,212,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,16.9065530113226,16.6895922954643,11,4695
110,"Get Smart",6,1051,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18.1975371926382,19.2565656652391,9,3742
102,"Street Fighter",4.1,325,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17.3708586194537,18.4148992734131,14,8670
124,"Vertical Limit",5.9,283,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18.1329986715006,19.1892315451652,14,6492
101,"xXx: State of the Union",4.7,549,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,17.9098551201864,18.0792311890079,23,4891
93,"Land of the Dead",6,381,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16.5235607590665,17.6607654011181,16,4833
78,"The Emperor's New Groove",7.2,1490,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,18.4206807439524,18.9473463718305,24,6491
92,"Bloodsport",6.6,363,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.2209756660724,16.2841285143525,10,11161
95,"The Adventures of Pluto Nash",4.4,142,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18.4206807439524,15.7761647629712,28,5877
123,"The Man Who Shot Liberty Valance",7.4,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14.97866136777,15.8949520996441,32,20602
122,"The Bad Lieutenant: Port of Call - New Orleans",6,326,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0343863828325,16.1753359170038,46,3293
87,"The Replacement Killers",6,127,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,17.2167079396264,16.7706775228014,23,7528
100,"Intolerable Cruelty",5.8,391,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17.9098551201864,18.6025089707457,19,5494
183,"The Deer Hunter",7.8,921,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,16.5235607590665,17.7275335633924,15,14528
139,"Rob Roy",6.5,148,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1477150681395,17.2685699206144,7,8558
101,"This Is England",7.4,363,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14.6826110456477,15.9167801254157,15,4388
81,"Space Chimps",5.2,99,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17.4264284706085,17.9712691558239,12,3714
101,"White Noise",5.6,261,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,16.1180956509583,18.3285261889228,11,5001
84,"The Sweetest Thing",5.3,280,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17.5767106736578,18.0452127400756,18,6002
98,"Wimbledon",6,293,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17.2494977624494,17.5414932686556,9,5117
155,"Amistad",6.8,316,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,17.3990294964204,18.1195756511684,7,7593
105,"Death Sentence",6.5,297,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,16.8112428315183,16.6472203605035,14,4035
87,"The SpongeBob SquarePants Movie",6.7,574,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17.2167079396264,18.7583079704588,31,5055
128,"Renaissance Man",5.9,81,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17.5043900120782,17.0073162301322,15,8872
95,"Jade",5.2,44,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,17.7275335633924,16.1031454515681,4,8375
113,"Flight of the Phoenix",5.7,276,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,17.6221730477346,16.8604700430257,21,5022
88,"Big Fat Liar",5.6,197,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16.5235607590665,17.7852365378212,12,6065
119,"The Color of Money",6.7,291,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16.4401791501274,17.7723918554928,18,11668
120,"Murder by Numbers",6,268,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,17.7275335633924,17.8535342437493,17,5995
105,"High Plains Drifter",7.4,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15.5202586502027,16.5691712703185,19,16587
92,"Saw V",5.9,820,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,16.1950566920944,18.5504585142931,5,3616
85,"Superhero Movie",4.9,379,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17.3708586194537,17.0686654445756,15,3826
89,"Bride of Chucky",5.5,350,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17.0343863828325,17.7408810875415,15,7276
107,"Young Guns",6.6,258,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16.3804599154258,17.6160799446488,10,10993
110,"Into the Blue",5.8,458,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17.7275335633924,17.6095253798922,13,4735
130,"Tombstone",7.4,626,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,17.0343863828325,17.8498408381164,9,9032
145,"Thirteen Days",6.9,189,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,18.1975371926382,17.358402679611,13,6476
135,"The Rainmaker",6.7,235,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,17.5043900120782,17.6423409460018,13,7608
98,"Caddyshack",6.6,365,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6072700271923,17.5005412149516,10,13933
129,"Men of Honor",7,544,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17.281246460764,17.7035463364591,12,6578
101,"Queen of the Damned",5.4,239,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,17.3708586194537,17.6327636576138,19,6063
95,"Fortress",5.7,168,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,15.8949520996441,15.7234430266951,8,9483
95,"Just Married",5.3,404,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7058823158604,18.4362089055855,12,5730
95,"Jackass Number Two",6.4,298,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2134058307626,18.1029340528221,18,4378
134,"Windtalkers",5.8,341,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,18.5604426863275,18.167442158525,11,5939
113,"Don't Say a Word",6,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17.7275335633924,18.4208816437706,16,6198
107,"The Quick and the Dead",6.3,427,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17.281246460764,16.7361129527804,22,8621
106,"Nutty Professor II: The Klumps",4.7,332,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,18.2463273568076,18.6301954023928,30,6626
128,"Body of Lies",6.5,895,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,18.0640058000136,18.5453740530223,12,3629
108,"My Stepmother is an Alien",5.3,131,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16.8112428315183,16.4440845575647,25,10874
107,"Chain Reaction",5.3,284,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,17.7275335633924,17.913337948094,14,8081
98,"Step Brothers",6.5,1062,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.9898978278599,18.6683814216059,13,3706
125,"3000 Miles to Graceland",5.8,178,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17.9426449430094,16.7451123772606,23,6415
96,"Alone in the Dark",3.1,173,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,16.8112428315183,16.1614240697713,17,4980
69,"The Land Before Time",7,640,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16.3251098203426,18.2517986239958,20,10895
100,"Frailty",7,334,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,16.2134058307626,16.3889200275435,7,6148
113,"Sea of Love",6.7,141,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,16.7599495371307,18.5239547012606,11,10594
109,"White Chicks",6.3,679,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.4264284706085,18.543663349497,12,5199
108,"Alice in Wonderland",6.4,4645,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,19.1138279245123,20.7484374664972,19,3120
100,"Vampire in Brooklyn",4.5,111,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,16.4545678875795,16.8011924956648,19,8361
113,"What Dreams May Come",6.8,577,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,18.2581618144546,18.08499879697,20,7290
191,"Wyatt Earp",6.5,202,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,17.9586452843558,17.0364642226274,10,8851
131,"The Hurt Locker",7.2,1840,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,16.5235607590665,17.5531801762476,15,3629
109,"The Wrestler",7.3,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,15.6072700271923,17.615573429192,12,3662
87,"The Love Guru",4.3,242,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17.9426449430094,17.5488628700787,13,3741
89,"Nick and Norah's Infinite Playlist",6.4,379,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,16.0127351353005,17.3112280195052,34,3636
88,"Four Christmases",5.3,331,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,18.1975371926382,18.9137518672178,16,3582
117,"Edge of Darkness",6.2,487,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,18.1975371926382,18.1316823254972,16,3153
87,"Highlander: Endgame",4.4,104,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,17.0343863828325,16.5782766961909,19,6590
97,"Urban Legends: Final Cut",4.4,100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16.4545678875795,17.4680984168674,24,6572
92,"Inside Deep Throat",6.8,31,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14.5086577385242,13.3902829517547,18,4966
79,"9",6.6,1262,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,17.2167079396264,17.6955900177092,1,3316
120,"Mongol: The Rise of Genghis Khan",6.5,158,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16.7058823158604,17.0936928656971,32,4015
93,"Home Fries",4.8,32,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,16.5235607590665,16.1614727145078,10,7236
86,"Undercover Brother",5.5,112,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0343863828325,17.5437182434897,18,5953
84,"Spy Kids 3-D: Game Over",4.7,511,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,17.4530967176907,19.0987751071877,23,5533
90,"Mean Creek",6.9,106,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1223633774043,13.3112351016028,10,5359
150,"Red Cliff",7.1,205,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18.2017906339178,18.6660914047988,9,3721
98,"A Perfect Getaway",6.2,351,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,16.4545678875795,16.9445771172185,17,3388
114,"Me and Orson Welles",6.6,49,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,17.0343863828325,14.6640242503567,19,3218
100,"Ponyo",7.5,926,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17.5454767475515,19.0491801600746,5,3712
92,"Underworld: Rise of the Lycans",6.2,1428,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,17.3708586194537,18.3302471651771,30,3525
