"","end_result","game","game_id","period","play","player","playoffs","score","season","shot_made","time","home_game","score1","score2","cur_score","opp_score","first_shot","missed_first","made_first","cur_time","losing","losing_alot","score_ratio","loss_sq","win_sq","prod1"
"1526","89 - 84","OKC - BOS",301119002,4,"Shaquille O'Neal makes free throw 2 of 2","Shaquille O'Neal","regular","83 - 77","2010 - 2011",1,"5:18",0,83,77,76,83,0,1,0,318,TRUE,FALSE,0.904761904761905,1156,1024,0
"1527","101 - 102","BOS - TOR",301121028,3,"Shaquille O'Neal makes free throw 1 of 2","Shaquille O'Neal","regular","69 - 69","2010 - 2011",1,"5:24",1,69,69,68,69,1,0,0,324,TRUE,FALSE,0.971428571428571,1156,1024,0
"1528","101 - 102","BOS - TOR",301121028,3,"Shaquille O'Neal makes free throw 2 of 2","Shaquille O'Neal","regular","70 - 69","2010 - 2011",1,"5:24",1,70,69,69,69,0,0,1,324,FALSE,FALSE,0.985714285714286,1156,1024,1
"1529","101 - 102","BOS - TOR",301121028,4,"Shaquille O'Neal makes free throw 1 of 2","Shaquille O'Neal","regular","82 - 93","2010 - 2011",1,"8:45",1,82,93,81,93,1,0,0,525,TRUE,FALSE,0.861702127659574,1156,1024,0
"1530","101 - 102","BOS - TOR",301121028,4,"Shaquille O'Neal makes free throw 2 of 2","Shaquille O'Neal","regular","83 - 93","2010 - 2011",1,"8:45",1,83,93,82,93,0,0,1,525,TRUE,FALSE,0.872340425531915,1156,1024,1
"1531","99 - 76","BOS - ATL",301122001,2,"Shaquille O'Neal misses free throw 1 of 2","Shaquille O'Neal","regular","54 - 34","2010 - 2011",0,"4:18",1,54,34,54,34,1,0,0,258,FALSE,FALSE,1.54285714285714,1156,1024,0
"1532","99 - 76","BOS - ATL",301122001,2,"Shaquille O'Neal makes free throw 2 of 2","Shaquille O'Neal","regular","55 - 34","2010 - 2011",1,"4:18",1,55,34,54,34,0,1,0,258,FALSE,FALSE,1.54285714285714,1156,1024,0
"1533","83 - 89","NJ - BOS",301124002,2,"Shaquille O'Neal misses free throw 1 of 1","Shaquille O'Neal","regular","29 - 24","2010 - 2011",0,"6:54",0,29,24,24,29,1,0,0,414,TRUE,FALSE,0.8,1156,1024,0
"1534","83 - 89","NJ - BOS",301124002,3,"Shaquille O'Neal makes free throw 1 of 2","Shaquille O'Neal","regular","48 - 39","2010 - 2011",1,"10:03",0,48,39,38,48,1,0,0,603,TRUE,FALSE,0.775510204081633,1156,1024,0
"1535","83 - 89","NJ - BOS",301124002,3,"Shaquille O'Neal makes free throw 2 of 2","Shaquille O'Neal","regular","48 - 40","2010 - 2011",1,"10:03",0,48,40,39,48,0,0,1,603,TRUE,FALSE,0.795918367346939,1156,1024,0
"1536","83 - 89","NJ - BOS",301124002,3,"Shaquille O'Neal misses free throw 1 of 2","Shaquille O'Neal","regular","55 - 52","2010 - 2011",0,"4:20",0,55,52,52,55,1,0,0,260,TRUE,FALSE,0.928571428571429,1156,1024,0
"1537","83 - 89","NJ - BOS",301124002,3,"Shaquille O'Neal misses free throw 2 of 2","Shaquille O'Neal","regular","55 - 52","2010 - 2011",0,"4:20",0,55,52,52,55,0,1,0,260,TRUE,FALSE,0.928571428571429,1156,1024,0
"1538","83 - 89","NJ - BOS",301124002,4,"Shaquille O'Neal makes free throw 1 of 2","Shaquille O'Neal","regular","65 - 64","2010 - 2011",1,"9:41",0,65,64,63,65,1,0,0,581,TRUE,FALSE,0.954545454545455,1156,1024,0
"1539","83 - 89","NJ - BOS",301124002,4,"Shaquille O'Neal makes free throw 2 of 2","Shaquille O'Neal","regular","65 - 65","2010 - 2011",1,"9:41",0,65,65,64,65,0,0,1,581,TRUE,FALSE,0.96969696969697,1156,1024,0
"1540","83 - 89","NJ - BOS",301124002,4,"Shaquille O'Neal makes free throw 1 of 2","Shaquille O'Neal","regular","67 - 71","2010 - 2011",1,"7:05",0,67,71,70,67,1,0,0,425,FALSE,FALSE,1.02941176470588,1156,1024,0
"1541","83 - 89","NJ - BOS",301124002,4,"Shaquille O'Neal makes free throw 2 of 2","Shaquille O'Neal","regular","67 - 72","2010 - 2011",1,"7:05",0,67,72,71,67,0,0,1,425,FALSE,FALSE,1.04411764705882,1156,1024,0
"1542","83 - 89","NJ - BOS",301124002,4,"Shaquille O'Neal misses free throw 1 of 2","Shaquille O'Neal","regular","67 - 72","2010 - 2011",0,"6:45",0,67,72,72,67,1,0,0,405,FALSE,FALSE,1.05882352941176,1156,1024,0
"1543","83 - 89","NJ - BOS",301124002,4,"Shaquille O'Neal misses free throw 2 of 2","Shaquille O'Neal","regular","67 - 72","2010 - 2011",0,"6:45",0,67,72,72,67,0,1,0,405,FALSE,FALSE,1.05882352941176,1156,1024,0
"1544","83 - 89","NJ - BOS",301124002,4,"Shaquille O'Neal misses free throw 1 of 2","Shaquille O'Neal","regular","70 - 72","2010 - 2011",0,"5:22",0,70,72,72,70,1,0,0,322,FALSE,FALSE,1.01408450704225,1156,1024,0
"1545","83 - 89","NJ - BOS",301124002,4,"Shaquille O'Neal makes free throw 2 of 2","Shaquille O'Neal","regular","70 - 73","2010 - 2011",1,"5:22",0,70,73,72,70,0,1,0,322,FALSE,FALSE,1.01408450704225,1156,1024,0
"1546","101 - 110","TOR - BOS",301126002,1,"Shaquille O'Neal misses free throw 1 of 2","Shaquille O'Neal","regular","7 - 19","2010 - 2011",0,"7:09",0,7,19,19,7,1,0,0,429,FALSE,FALSE,2.375,1156,1024,0
"1547","101 - 110","TOR - BOS",301126002,1,"Shaquille O'Neal makes free throw 2 of 2","Shaquille O'Neal","regular","7 - 20","2010 - 2011",1,"7:09",0,7,20,19,7,0,1,0,429,FALSE,FALSE,2.375,1156,1024,0
"1548","101 - 110","TOR - BOS",301126002,2,"Shaquille O'Neal makes free throw 1 of 2","Shaquille O'Neal","regular","41 - 47","2010 - 2011",1,"4:09",0,41,47,46,41,1,0,0,249,FALSE,FALSE,1.0952380952381,1156,1024,0
"1549","101 - 110","TOR - BOS",301126002,2,"Shaquille O'Neal makes free throw 2 of 2","Shaquille O'Neal","regular","41 - 48","2010 - 2011",1,"4:09",0,41,48,47,41,0,0,1,249,FALSE,FALSE,1.11904761904762,1156,1024,0
"1550","101 - 110","TOR - BOS",301126002,2,"Shaquille O'Neal misses free throw 1 of 2","Shaquille O'Neal","regular","43 - 48","2010 - 2011",0,"3:33",0,43,48,48,43,1,0,0,213,FALSE,FALSE,1.09090909090909,1156,1024,0
"1551","101 - 110","TOR - BOS",301126002,2,"Shaquille O'Neal makes free throw 2 of 2","Shaquille O'Neal","regular","43 - 49","2010 - 2011",1,"3:33",0,43,49,48,43,0,1,0,213,FALSE,FALSE,1.09090909090909,1156,1024,0
"1552","101 - 110","TOR - BOS",301126002,2,"Shaquille O'Neal makes free throw 1 of 1","Shaquille O'Neal","regular","48 - 54","2010 - 2011",1,"1:54",0,48,54,53,48,1,0,0,114,FALSE,FALSE,1.08163265306122,1156,1024,0
"1553","101 - 110","TOR - BOS",301126002,3,"Shaquille O'Neal makes free throw 1 of 1","Shaquille O'Neal","regular","54 - 61","2010 - 2011",1,"11:07",0,54,61,60,54,1,0,0,667,FALSE,FALSE,1.09090909090909,1156,1024,0
"1554","106 - 87","BOS - CLE",301130005,1,"Shaquille O'Neal misses free throw 1 of 2","Shaquille O'Neal","regular","2 - 3","2010 - 2011",0,"10:10",1,2,3,2,3,1,0,0,610,TRUE,FALSE,0.5,1156,1024,0
"1555","106 - 87","BOS - CLE",301130005,1,"Shaquille O'Neal misses free throw 2 of 2","Shaquille O'Neal","regular","2 - 3","2010 - 2011",0,"10:10",1,2,3,2,3,0,1,0,610,TRUE,FALSE,0.5,1156,1024,0
"1556","106 - 87","BOS - CLE",301130005,1,"Shaquille O'Neal makes free throw 1 of 2","Shaquille O'Neal","regular","7 - 12","2010 - 2011",1,"6:39",1,7,12,6,12,1,0,0,399,TRUE,FALSE,0.461538461538462,1156,1024,0
"1557","106 - 87","BOS - CLE",301130005,1,"Shaquille O'Neal makes free throw 2 of 2","Shaquille O'Neal","regular","8 - 12","2010 - 2011",1,"6:39",1,8,12,7,12,0,0,1,399,TRUE,FALSE,0.538461538461538,1156,1024,1
"1558","106 - 87","BOS - CLE",301130005,3,"Shaquille O'Neal misses free throw 1 of 2","Shaquille O'Neal","regular","65 - 54","2010 - 2011",0,"7:05",1,65,54,65,54,1,0,0,425,FALSE,FALSE,1.18181818181818,1156,1024,0
"1559","106 - 87","BOS - CLE",301130005,3,"Shaquille O'Neal misses free throw 2 of 2","Shaquille O'Neal","regular","65 - 54","2010 - 2011",0,"7:05",1,65,54,65,54,0,1,0,425,FALSE,FALSE,1.18181818181818,1156,1024,0
"1560","95 - 99","POR - BOS",301201002,1,"Shaquille O'Neal makes free throw 1 of 1","Shaquille O'Neal","regular","5 - 5","2010 - 2011",1,"9:45",0,5,5,4,5,1,0,0,585,TRUE,FALSE,0.666666666666667,1156,1024,0
"1561","95 - 99","POR - BOS",301201002,2,"Shaquille O'Neal misses free throw 1 of 2","Shaquille O'Neal","regular","40 - 33","2010 - 2011",0,"4:26",0,40,33,33,40,1,0,0,266,TRUE,FALSE,0.804878048780488,1156,1024,0
"1562","95 - 99","POR - BOS",301201002,2,"Shaquille O'Neal misses free throw 2 of 2","Shaquille O'Neal","regular","40 - 33","2010 - 2011",0,"4:26",0,40,33,33,40,0,1,0,266,TRUE,FALSE,0.804878048780488,1156,1024,0
"1563","95 - 99","POR - BOS",301201002,2,"Shaquille O'Neal makes free throw 1 of 2","Shaquille O'Neal","regular","40 - 37","2010 - 2011",1,"3:36",0,40,37,36,40,1,0,0,216,TRUE,FALSE,0.878048780487805,1156,1024,0
"1564","95 - 99","POR - BOS",301201002,2,"Shaquille O'Neal makes free throw 2 of 2","Shaquille O'Neal","regular","40 - 38","2010 - 2011",1,"3:36",0,40,38,37,40,0,0,1,216,TRUE,FALSE,0.902439024390244,1156,1024,0
"1565","95 - 99","POR - BOS",301201002,3,"Shaquille O'Neal makes free throw 1 of 1","Shaquille O'Neal","regular","59 - 56","2010 - 2011",1,"7:47",0,59,56,55,59,1,0,0,467,TRUE,FALSE,0.916666666666667,1156,1024,0
"1566","92 - 104","CHI - BOS",301203002,2,"Shaquille O'Neal misses free throw 1 of 2","Shaquille O'Neal","regular","36 - 38","2010 - 2011",0,"5:33",0,36,38,38,36,1,0,0,333,FALSE,FALSE,1.02702702702703,1156,1024,0
"1567","92 - 104","CHI - BOS",301203002,2,"Shaquille O'Neal makes free throw 2 of 2","Shaquille O'Neal","regular","36 - 39","2010 - 2011",1,"5:33",0,36,39,38,36,0,1,0,333,FALSE,FALSE,1.02702702702703,1156,1024,0
"1568","92 - 104","CHI - BOS",301203002,3,"Shaquille O'Neal misses free throw 1 of 2","Shaquille O'Neal","regular","52 - 55","2010 - 2011",0,"9:42",0,52,55,55,52,1,0,0,582,FALSE,FALSE,1.0377358490566,1156,1024,0
"1569","92 - 104","CHI - BOS",301203002,3,"Shaquille O'Neal makes free throw 2 of 2","Shaquille O'Neal","regular","52 - 56","2010 - 2011",1,"9:42",0,52,56,55,52,0,1,0,582,FALSE,FALSE,1.0377358490566,1156,1024,0
"1570","100 - 75","BOS - NJ",301205017,2,"Shaquille O'Neal makes free throw 1 of 1","Shaquille O'Neal","regular","40 - 29","2010 - 2011",1,"6:16",1,40,29,39,29,1,0,0,376,FALSE,FALSE,1.3,1156,1024,0
"1571","89 - 105","DEN - BOS",301208002,1,"Shaquille O'Neal makes free throw 1 of 2","Shaquille O'Neal","regular","6 - 17","2010 - 2011",1,"7:03",0,6,17,16,6,1,0,0,423,FALSE,FALSE,2.28571428571429,1156,1024,0
"1572","89 - 105","DEN - BOS",301208002,1,"Shaquille O'Neal makes free throw 2 of 2","Shaquille O'Neal","regular","6 - 18","2010 - 2011",1,"7:03",0,6,18,17,6,0,0,1,423,FALSE,FALSE,2.42857142857143,1156,1024,0
"1573","89 - 105","DEN - BOS",301208002,2,"Shaquille O'Neal misses free throw 1 of 2","Shaquille O'Neal","regular","42 - 48","2010 - 2011",0,"4:46",0,42,48,48,42,1,0,0,286,FALSE,FALSE,1.11627906976744,1156,1024,0
"1574","89 - 105","DEN - BOS",301208002,2,"Shaquille O'Neal makes free throw 2 of 2","Shaquille O'Neal","regular","42 - 49","2010 - 2011",1,"4:46",0,42,49,48,42,0,1,0,286,FALSE,FALSE,1.11627906976744,1156,1024,0
"1575","89 - 105","DEN - BOS",301208002,3,"Shaquille O'Neal misses free throw 1 of 2","Shaquille O'Neal","regular","63 - 70","2010 - 2011",0,"5:43",0,63,70,70,63,1,0,0,343,FALSE,FALSE,1.09375,1156,1024,0
"1576","89 - 105","DEN - BOS",301208002,3,"Shaquille O'Neal misses free throw 2 of 2","Shaquille O'Neal","regular","63 - 70","2010 - 2011",0,"5:43",0,63,70,70,63,0,1,0,343,FALSE,FALSE,1.09375,1156,1024,0
"1577","88 - 99","IND - BOS",301219002,1,"Shaquille O'Neal makes free throw 1 of 2","Shaquille O'Neal","regular","7 - 11","2010 - 2011",1,"8:11",0,7,11,10,7,1,0,0,491,FALSE,FALSE,1.25,1156,1024,0
"1578","88 - 99","IND - BOS",301219002,1,"Shaquille O'Neal makes free throw 2 of 2","Shaquille O'Neal","regular","7 - 12","2010 - 2011",1,"8:11",0,7,12,11,7,0,0,1,491,FALSE,FALSE,1.375,1156,1024,0
"1579","88 - 99","IND - BOS",301219002,1,"Shaquille O'Neal makes free throw 1 of 1","Shaquille O'Neal","regular","9 - 17","2010 - 2011",1,"6:33",0,9,17,16,9,1,0,0,393,FALSE,FALSE,1.6,1156,1024,0
"1580","80 - 84","PHI - BOS",301222002,1,"Shaquille O'Neal makes free throw 1 of 1","Shaquille O'Neal","regular","4 - 6","2010 - 2011",1,"8:52",0,4,6,5,4,1,0,0,532,FALSE,FALSE,1,1156,1024,0
"1581","80 - 84","PHI - BOS",301222002,3,"Shaquille O'Neal misses free throw 1 of 2","Shaquille O'Neal","regular","57 - 56","2010 - 2011",0,"2:54",0,57,56,56,57,1,0,0,174,TRUE,FALSE,0.96551724137931,1156,1024,0
"1582","80 - 84","PHI - BOS",301222002,3,"Shaquille O'Neal misses free throw 2 of 2","Shaquille O'Neal","regular","57 - 56","2010 - 2011",0,"2:54",0,57,56,56,57,0,1,0,174,TRUE,FALSE,0.96551724137931,1156,1024,0
"1583","80 - 84","PHI - BOS",301222002,4,"Shaquille O'Neal makes free throw 1 of 2","Shaquille O'Neal","regular","74 - 71","2010 - 2011",1,"4:33",0,74,71,70,74,1,0,0,273,TRUE,FALSE,0.933333333333333,1156,1024,0
"1584","80 - 84","PHI - BOS",301222002,4,"Shaquille O'Neal makes free throw 2 of 2","Shaquille O'Neal","regular","74 - 72","2010 - 2011",1,"4:33",0,74,72,71,74,0,0,1,273,TRUE,FALSE,0.946666666666667,1156,1024,0
"1585","80 - 84","PHI - BOS",301222002,4,"Shaquille O'Neal misses free throw 1 of 2","Shaquille O'Neal","regular","80 - 82","2010 - 2011",0,"1:01",0,80,82,82,80,1,0,0,61,FALSE,FALSE,1.01234567901235,1156,1024,0
"1586","80 - 84","PHI - BOS",301222002,4,"Shaquille O'Neal misses free throw 2 of 2","Shaquille O'Neal","regular","80 - 82","2010 - 2011",0,"1:01",0,80,82,82,80,0,1,0,61,FALSE,FALSE,1.01234567901235,1156,1024,0
"1587","95 - 83","BOS - IND",301228011,1,"Shaquille O'Neal misses free throw 1 of 2","Shaquille O'Neal","regular","2 - 5","2010 - 2011",0,"10:18",1,2,5,2,5,1,0,0,618,TRUE,FALSE,0.333333333333333,1156,1024,0
"1588","95 - 83","BOS - IND",301228011,1,"Shaquille O'Neal makes free throw 2 of 2","Shaquille O'Neal","regular","3 - 5","2010 - 2011",1,"10:18",1,3,5,2,5,0,1,0,618,TRUE,FALSE,0.333333333333333,1156,1024,0
"1589","95 - 83","BOS - IND",301228011,2,"Shaquille O'Neal makes free throw 1 of 2","Shaquille O'Neal","regular","21 - 30","2010 - 2011",1,"9:10",1,21,30,20,30,1,0,0,550,TRUE,FALSE,0.645161290322581,1156,1024,0
"1590","95 - 83","BOS - IND",301228011,2,"Shaquille O'Neal makes free throw 2 of 2","Shaquille O'Neal","regular","22 - 30","2010 - 2011",1,"9:10",1,22,30,21,30,0,0,1,550,TRUE,FALSE,0.67741935483871,1156,1024,1
"1591","95 - 83","BOS - IND",301228011,2,"Shaquille O'Neal makes free throw 1 of 2","Shaquille O'Neal","regular","37 - 41","2010 - 2011",1,"4:39",1,37,41,36,41,1,0,0,279,TRUE,FALSE,0.857142857142857,1156,1024,0
"1592","95 - 83","BOS - IND",301228011,2,"Shaquille O'Neal makes free throw 2 of 2","Shaquille O'Neal","regular","38 - 41","2010 - 2011",1,"4:39",1,38,41,37,41,0,0,1,279,TRUE,FALSE,0.880952380952381,1156,1024,1
"1593","92 - 104","BOS - DET",301229008,3,"Shaquille O'Neal misses free throw 1 of 2","Shaquille O'Neal","regular","46 - 53","2010 - 2011",0,"7:46",1,46,53,46,53,1,0,0,466,TRUE,FALSE,0.851851851851852,1156,1024,0
"1594","92 - 104","BOS - DET",301229008,3,"Shaquille O'Neal makes free throw 2 of 2","Shaquille O'Neal","regular","47 - 53","2010 - 2011",1,"7:46",1,47,53,46,53,0,1,0,466,TRUE,FALSE,0.851851851851852,1156,1024,0
"1595","83 - 81","NO - BOS",301231002,2,"Shaquille O'Neal makes free throw 1 of 2","Shaquille O'Neal","regular","33 - 35","2010 - 2011",1,"3:34",0,33,35,34,33,1,0,0,214,FALSE,FALSE,1,1156,1024,0
"1596","83 - 81","NO - BOS",301231002,2,"Shaquille O'Neal misses free throw 2 of 2","Shaquille O'Neal","regular","33 - 35","2010 - 2011",0,"3:34",0,33,35,35,33,0,0,1,214,FALSE,FALSE,1.02941176470588,1156,1024,0
"1597","83 - 81","NO - BOS",301231002,3,"Shaquille O'Neal makes free throw 1 of 1","Shaquille O'Neal","regular","37 - 42","2010 - 2011",1,"11:45",0,37,42,41,37,1,0,0,705,FALSE,FALSE,1.07894736842105,1156,1024,0
"1598","93 - 79","BOS - TOR",310102028,1,"Shaquille O'Neal misses free throw 1 of 2","Shaquille O'Neal","regular","0 - 0","2010 - 2011",0,"11:44",1,0,0,0,0,1,0,0,704,FALSE,FALSE,0,1156,1024,0
"1599","93 - 79","BOS - TOR",310102028,1,"Shaquille O'Neal misses free throw 2 of 2","Shaquille O'Neal","regular","0 - 0","2010 - 2011",0,"11:44",1,0,0,0,0,0,1,0,704,FALSE,FALSE,0,1156,1024,0
"1600","93 - 79","BOS - TOR",310102028,2,"Shaquille O'Neal makes free throw 1 of 2","Shaquille O'Neal","regular","36 - 31","2010 - 2011",1,"4:37",1,36,31,35,31,1,0,0,277,FALSE,FALSE,1.09375,1156,1024,0
"1601","93 - 79","BOS - TOR",310102028,2,"Shaquille O'Neal misses free throw 2 of 2","Shaquille O'Neal","regular","36 - 31","2010 - 2011",0,"4:37",1,36,31,36,31,0,0,1,277,FALSE,FALSE,1.125,1156,1024,1
"1602","93 - 79","BOS - TOR",310102028,4,"Shaquille O'Neal misses free throw 1 of 1","Shaquille O'Neal","regular","80 - 71","2010 - 2011",0,"6:00",1,80,71,80,71,1,0,0,360,FALSE,FALSE,1.11111111111111,1156,1024,0
"1603","93 - 96","MIN - BOS",310103002,2,"Shaquille O'Neal makes free throw 1 of 1","Shaquille O'Neal","regular","31 - 31","2010 - 2011",1,"5:52",0,31,31,30,31,1,0,0,352,TRUE,FALSE,0.9375,1156,1024,0
"1604","103 - 105","SA - BOS",310105002,2,"Shaquille O'Neal misses free throw 1 of 1","Shaquille O'Neal","regular","39 - 38","2010 - 2011",0,"5:13",0,39,38,38,39,1,0,0,313,TRUE,FALSE,0.95,1156,1024,0
"1605","103 - 105","SA - BOS",310105002,2,"Shaquille O'Neal misses free throw 1 of 2","Shaquille O'Neal","regular","45 - 40","2010 - 2011",0,"3:00",0,45,40,40,45,1,0,0,180,TRUE,FALSE,0.869565217391304,1156,1024,0
"1606","103 - 105","SA - BOS",310105002,2,"Shaquille O'Neal misses free throw 2 of 2","Shaquille O'Neal","regular","45 - 40","2010 - 2011",0,"3:00",0,45,40,40,45,0,1,0,180,TRUE,FALSE,0.869565217391304,1156,1024,0
"1607","102 - 122","TOR - BOS",310107002,1,"Shaquille O'Neal misses free throw 1 of 2","Shaquille O'Neal","regular","8 - 13","2010 - 2011",0,"7:22",0,8,13,13,8,1,0,0,442,FALSE,FALSE,1.44444444444444,1156,1024,0
"1608","102 - 122","TOR - BOS",310107002,1,"Shaquille O'Neal misses free throw 2 of 2","Shaquille O'Neal","regular","8 - 13","2010 - 2011",0,"7:22",0,8,13,13,8,0,1,0,442,FALSE,FALSE,1.44444444444444,1156,1024,0
"1609","102 - 122","TOR - BOS",310107002,3,"Shaquille O'Neal misses free throw 1 of 2","Shaquille O'Neal","regular","55 - 76","2010 - 2011",0,"8:14",0,55,76,76,55,1,0,0,494,FALSE,FALSE,1.35714285714286,1156,1024,0
"1610","102 - 122","TOR - BOS",310107002,3,"Shaquille O'Neal misses free throw 2 of 2","Shaquille O'Neal","regular","55 - 76","2010 - 2011",0,"8:14",0,55,76,76,55,0,1,0,494,FALSE,FALSE,1.35714285714286,1156,1024,0
"1611","79 - 90","BOS - CHI",310108004,1,"Shaquille O'Neal misses free throw 1 of 2","Shaquille O'Neal","regular","14 - 8","2010 - 2011",0,"6:03",1,14,8,14,8,1,0,0,363,FALSE,FALSE,1.55555555555556,1156,1024,0
"1612","79 - 90","BOS - CHI",310108004,1,"Shaquille O'Neal makes free throw 2 of 2","Shaquille O'Neal","regular","15 - 8","2010 - 2011",1,"6:03",1,15,8,14,8,0,1,0,363,FALSE,FALSE,1.55555555555556,1156,1024,0
"1613","108 - 102","HOU - BOS",310110002,1,"Shaquille O'Neal makes free throw 1 of 2","Shaquille O'Neal","regular","4 - 3","2010 - 2011",1,"9:07",0,4,3,2,4,1,0,0,547,TRUE,FALSE,0.4,1156,1024,0
"1614","108 - 102","HOU - BOS",310110002,1,"Shaquille O'Neal makes free throw 2 of 2","Shaquille O'Neal","regular","4 - 4","2010 - 2011",1,"9:07",0,4,4,3,4,0,0,1,547,TRUE,FALSE,0.6,1156,1024,0
"1615","108 - 102","HOU - BOS",310110002,1,"Shaquille O'Neal makes free throw 1 of 2","Shaquille O'Neal","regular","13 - 14","2010 - 2011",1,"5:50",0,13,14,13,13,1,0,0,350,FALSE,FALSE,0.928571428571429,1156,1024,0
"1616","108 - 102","HOU - BOS",310110002,1,"Shaquille O'Neal makes free throw 2 of 2","Shaquille O'Neal","regular","13 - 15","2010 - 2011",1,"5:50",0,13,15,14,13,0,0,1,350,FALSE,FALSE,1,1156,1024,0
"1617","94 - 99","CHA - BOS",310114002,4,"Shaquille O'Neal makes free throw 1 of 1","Shaquille O'Neal","regular","66 - 72","2010 - 2011",1,"11:44",0,66,72,71,66,1,0,0,704,FALSE,FALSE,1.05970149253731,1156,1024,0
"1618","94 - 99","CHA - BOS",310114002,4,"Shaquille O'Neal makes free throw 1 of 2","Shaquille O'Neal","regular","85 - 93","2010 - 2011",1,"2:18",0,85,93,92,85,1,0,0,138,FALSE,FALSE,1.06976744186047,1156,1024,0
"1619","94 - 99","CHA - BOS",310114002,4,"Shaquille O'Neal makes free throw 2 of 2","Shaquille O'Neal","regular","85 - 94","2010 - 2011",1,"2:18",0,85,94,93,85,0,0,1,138,FALSE,FALSE,1.08139534883721,1156,1024,0
"1620","106 - 109","ORL - BOS",310117002,1,"Shaquille O'Neal makes free throw 1 of 1","Shaquille O'Neal","regular","2 - 7","2010 - 2011",1,"10:07",0,2,7,6,2,1,0,0,607,FALSE,FALSE,2,1156,1024,0
"1621","106 - 109","ORL - BOS",310117002,4,"Shaquille O'Neal makes free throw 1 of 1","Shaquille O'Neal","regular","83 - 87","2010 - 2011",1,"10:18",0,83,87,86,83,1,0,0,618,FALSE,FALSE,1.02380952380952,1156,1024,0
"1622","82 - 86","DET - BOS",310119002,3,"Shaquille O'Neal misses free throw 1 of 2","Shaquille O'Neal","regular","49 - 43","2010 - 2011",0,"9:23",0,49,43,43,49,1,0,0,563,TRUE,FALSE,0.86,1156,1024,0
"1623","82 - 86","DET - BOS",310119002,3,"Shaquille O'Neal makes free throw 2 of 2","Shaquille O'Neal","regular","49 - 44","2010 - 2011",1,"9:23",0,49,44,43,49,0,1,0,563,TRUE,FALSE,0.86,1156,1024,0
"1624","82 - 86","DET - BOS",310119002,4,"Shaquille O'Neal makes free throw 1 of 1","Shaquille O'Neal","regular","76 - 76","2010 - 2011",1,"5:07",0,76,76,75,76,1,0,0,307,TRUE,FALSE,0.974025974025974,1156,1024,0
"1625","82 - 86","DET - BOS",310119002,4,"Shaquille O'Neal misses free throw 1 of 2","Shaquille O'Neal","regular","80 - 78","2010 - 2011",0,"3:01",0,80,78,78,80,1,0,0,181,TRUE,FALSE,0.962962962962963,1156,1024,0
"1626","82 - 86","DET - BOS",310119002,4,"Shaquille O'Neal misses free throw 2 of 2","Shaquille O'Neal","regular","80 - 78","2010 - 2011",0,"3:01",0,80,78,78,80,0,1,0,181,TRUE,FALSE,0.962962962962963,1156,1024,0
"1627","71 - 88","BOS - PHX",310128021,3,"Shaquille O'Neal misses free throw 1 of 2","Shaquille O'Neal","regular","35 - 49","2010 - 2011",0,"11:37",1,35,49,35,49,1,0,0,697,TRUE,FALSE,0.7,1156,1024,0
"1628","71 - 88","BOS - PHX",310128021,3,"Shaquille O'Neal makes free throw 2 of 2","Shaquille O'Neal","regular","36 - 49","2010 - 2011",1,"11:37",1,36,49,35,49,0,1,0,697,TRUE,FALSE,0.7,1156,1024,0
"1629","95 - 90","BOS - SAC",310201023,3,"Shaquille O'Neal misses free throw 1 of 2","Shaquille O'Neal","regular","53 - 59","2010 - 2011",0,"8:03",1,53,59,53,59,1,0,0,483,TRUE,FALSE,0.883333333333333,1156,1024,0
"1630","95 - 90","BOS - SAC",310201023,3,"Shaquille O'Neal makes free throw 2 of 2","Shaquille O'Neal","regular","54 - 59","2010 - 2011",1,"8:03",1,54,59,53,59,0,1,0,483,TRUE,FALSE,0.883333333333333,1156,1024,0
"1631","81 - 97","MIA - BOS",310507002,4,"Shaquille O'Neal misses free throw 1 of 2","Shaquille O'Neal","playoffs","63 - 79","2010 - 2011",0,"9:03",0,63,79,79,63,1,0,0,543,FALSE,FALSE,1.234375,1156,1024,0
"1632","81 - 97","MIA - BOS",310507002,4,"Shaquille O'Neal misses free throw 2 of 2","Shaquille O'Neal","playoffs","63 - 79","2010 - 2011",0,"9:03",0,63,79,79,63,0,1,0,543,FALSE,FALSE,1.234375,1156,1024,0
